Id,DeviceId,WindowSec,WindowStartTs,FeatureVersion,SentFlag,SentAt,active_work_ratio,app_confidence_high_ratio,app_dwell_max_ms,app_dwell_mean_ms,app_dwell_std_ms,app_switch_count,app_switches_per_active_min,app_top1_share,app_unique_count,cat_browser_ratio,cat_comms_ratio,cat_database_ratio,cat_design_ratio,cat_email_ratio,cat_filemanager_ratio,cat_gaming_ratio,cat_ide_ratio,cat_media_ratio,cat_office_ratio,cat_other_ratio,cat_remoteaccess_ratio,cat_system_ratio,cat_terminal_ratio,category_entropy_active,collector_mode_hook_ratio,display_dim_ratio,display_off_ratio,display_on_ratio,display_toggle_count,has_app_data,has_display_data,has_idle_data,has_net_data,idle_api_fail_count,idle_bucket_max_sec,idle_bucket_mean_sec,idle_ge_300_ratio,idle_ge_60_ratio,local_network_change_count,local_prefix_change_count,lock_count,locked_ratio,no_foreground_end_count,presence_available_ratio,presence_away_ratio,presence_present_ratio,primary_wifi_connected_ratio,public_ip_backoff_ratio,public_ip_bucket_change_count,public_ip_fetch_fail_count,public_ip_known_ratio,screensaver_on_ratio,screensaver_toggle_count,ssid_change_count,unique_local_network_count,unique_public_bucket_count,unique_wifi_bssid_count,unique_wifi_ssid_count,unlock_count,vpn_flip_count,vpn_on_ratio,wifi_flip_count,wifi_up_ratio
83,0782ef6c-7024-4832-b5e0-85dfe51c85e2,60,2026-03-06T15:01:30.0000000+00:00,1.1,True,2026-03-06T15:03:38.8947619+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,5,0.16775279587993133,0,0,0,0,0,0,0,0.9999833333333333,0,0.9999833333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,0782ef6c-7024-4832-b5e0-85dfe51c85e2,60,2026-03-06T15:02:00.0000000+00:00,1.1,True,2026-03-06T15:05:38.9162684+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,5,0.16775279587993133,0,0,0,0,0,0,0,0.9999833333333333,0,0.9999833333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,0782ef6c-7024-4832-b5e0-85dfe51c85e2,60,2026-03-06T15:02:30.0000000+00:00,1.1,True,2026-03-06T15:05:38.9162684+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,0782ef6c-7024-4832-b5e0-85dfe51c85e2,60,2026-03-06T15:03:00.0000000+00:00,1.1,True,2026-03-06T15:05:38.9162684+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,0782ef6c-7024-4832-b5e0-85dfe51c85e2,60,2026-03-06T15:03:30.0000000+00:00,1.1,True,2026-03-06T15:05:38.9162684+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,0782ef6c-7024-4832-b5e0-85dfe51c85e2,60,2026-03-06T15:04:00.0000000+00:00,1.1,True,2026-03-06T15:05:38.9162684+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,0782ef6c-7024-4832-b5e0-85dfe51c85e2,60,2026-03-06T15:04:30.0000000+00:00,1.1,True,2026-03-06T15:07:38.9335860+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,0782ef6c-7024-4832-b5e0-85dfe51c85e2,60,2026-03-06T15:05:00.0000000+00:00,1.1,True,2026-03-06T15:07:38.9335860+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,0782ef6c-7024-4832-b5e0-85dfe51c85e2,60,2026-03-06T15:05:30.0000000+00:00,1.1,True,2026-03-06T15:07:38.9335860+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,0782ef6c-7024-4832-b5e0-85dfe51c85e2,60,2026-03-06T15:06:00.0000000+00:00,1.1,True,2026-03-06T15:07:38.9335860+00:00,0,1,44705,44705,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.7450833333333333,0,0,0,0,0,0,0,0,0,1,0,1,0,0,5,5,0,0,0,0,0,0,0,0.04635,0,0.04635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,0782ef6c-7024-4832-b5e0-85dfe51c85e2,60,2026-03-06T15:06:30.0000000+00:00,1.1,True,2026-03-06T15:09:38.9507554+00:00,0,1,30000,13428.5,10488.072284743273,1,0,0.6702349480582344,3,0,0.050133333333333335,0,0,0,0,0,0,0,0,0.8451,0,0,0,0,0,0,0,0,0,1,0,1,0,0,5,0.612568639414277,0,0,0,0,0,0,0,0.5463333333333333,0,0.5463333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,0782ef6c-7024-4832-b5e0-85dfe51c85e2,60,2026-03-06T15:07:00.0000000+00:00,1.1,True,2026-03-06T15:09:38.9507554+00:00,0,1,14706,7905,4961.835211558992,1,0,0.8731604469744887,2,0,0.050133333333333335,0,0,0,0,0,0,0,0,0.3451166666666667,0,0,0,0,0,0,0,0,0,1,0,1,0,0,5,0.10291838197303288,0,0,0,0,0,0,0,0.9999833333333333,0,0.9999833333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,0782ef6c-7024-4832-b5e0-85dfe51c85e2,60,2026-03-06T15:07:30.0000000+00:00,1.1,True,2026-03-06T15:09:38.9507554+00:00,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,25,5.354517725886295,0,0,0,0,0,0,0,0.99995,0,0.99995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,0782ef6c-7024-4832-b5e0-85dfe51c85e2,60,2026-03-06T15:08:00.0000000+00:00,1.1,True,2026-03-06T15:09:38.9507554+00:00,0,1,41709,14178.25,16081.928357243107,3,0,0.7354398462433657,4,0.69515,0.050133333333333335,0,0,0,0,0,0,0,0,0,0,0.05001666666666667,0.14991666666666667,0,0,0,0,0,0,1,0,1,0,0,25,5.354517725886295,0,0,0,0,0,0,0,0.99995,0,0.99995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,0782ef6c-7024-4832-b5e0-85dfe51c85e2,60,2026-03-06T15:08:30.0000000+00:00,1.1,True,2026-03-06T15:09:38.9507554+00:00,0,1,30001,11342.8,9928.033166745567,4,0,0.5289875515745671,5,0.19515,0.050133333333333335,0,0,0,0,0,0,0,0.5000166666666667,0,0,0.05001666666666667,0.14991666666666667,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,0782ef6c-7024-4832-b5e0-85dfe51c85e2,60,2026-03-06T15:09:00.0000000+00:00,1.1,True,2026-03-06T15:11:38.9703532+00:00,0,1,26717,20855,5862,4,0,0.6405418364900504,2,0,0,0,0,0,0,0,0,0,0.4452833333333333,0.24988333333333335,0,0,0,0,0,0,0,0,0,1,0,1,0,0,5,0.5025251262563128,0,0,0,0,0,0,0,0.99995,0,0.99995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,0782ef6c-7024-4832-b5e0-85dfe51c85e2,60,2026-03-06T15:09:30.0000000+00:00,1.1,True,2026-03-06T15:11:38.9703532+00:00,0,1,11710,11710,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0.19516666666666665,0,0,0,0,0,0,0,0,0,1,0,1,0,0,20,4.353435343534353,0,0,0,0,0,0,0,0.9999,0,0.9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,0782ef6c-7024-4832-b5e0-85dfe51c85e2,60,2026-03-06T15:10:00.0000000+00:00,1.1,True,2026-03-06T15:11:38.9703532+00:00,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,20,6.184598716559713,0,0,0,0,0,0,0,0.9999166666666667,0,0.9999166666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,0782ef6c-7024-4832-b5e0-85dfe51c85e2,60,2026-03-06T15:10:30.0000000+00:00,1.1,True,2026-03-06T15:11:38.9703532+00:00,0,1,50714,50714,0,0,0,1,1,0.8452333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,25,6.026686001933527,0,0,0,0,0,0,0,0.9999,0,0.9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,0782ef6c-7024-4832-b5e0-85dfe51c85e2,60,2026-03-06T15:11:00.0000000+00:00,1.1,True,2026-03-06T15:13:38.9895214+00:00,0,1,36002,28358,7644,0,0,0.6347767825657663,2,0.34523333333333334,0.6000333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,25,3.8595263096488157,0,0,0,0,0,0,0,0.99995,0,0.99995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,0782ef6c-7024-4832-b5e0-85dfe51c85e2,60,2026-03-06T15:11:30.0000000+00:00,1.1,True,2026-03-06T15:13:38.9895214+00:00,0,1,26716,16358,10358,3,0,0.8166034967599951,2,0.1,0.44526666666666664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,5,0.16683611393523226,0,0,0,0,0,0,0,0.9999833333333333,0,0.9999833333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,0782ef6c-7024-4832-b5e0-85dfe51c85e2,60,2026-03-06T15:12:00.0000000+00:00,1.1,True,2026-03-06T15:13:38.9895214+00:00,0,1,2715,2715,0,3,0,1,1,0.04525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,10,0.9614487149571652,0,0,0,0,0,0,0,0.9999666666666667,0,0.9999666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,0782ef6c-7024-4832-b5e0-85dfe51c85e2,60,2026-03-06T15:12:30.0000000+00:00,1.1,True,2026-03-06T15:15:39.0080659+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,25,5.697213147543169,0,0,0,0,0,0,0,0.9999333333333333,0,0.9999333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,0782ef6c-7024-4832-b5e0-85dfe51c85e2,60,2026-03-06T15:13:00.0000000+00:00,1.1,True,2026-03-06T15:15:39.0080659+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,25,4.735574519150639,0,0,0,0,0,0,0,0.9999666666666667,0,0.9999666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,0782ef6c-7024-4832-b5e0-85dfe51c85e2,60,2026-03-06T15:13:30.0000000+00:00,1.1,True,2026-03-06T15:15:39.0080659+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,0782ef6c-7024-4832-b5e0-85dfe51c85e2,60,2026-03-06T15:14:00.0000000+00:00,1.1,True,2026-03-06T15:15:39.0080659+00:00,0,1,47713,28353.5,19359.5,0,0,0.8413952422099564,2,0,0,0,0,0,0,0,0,0,0,0.9451166666666667,0,0,0,0,0,0,0,0,0,1,0,1,1,0,20,3.011817257529543,0,0,1,1,0,0,0,0.99995,0,0.99995,0.14648333333333333,0,0,0,0,0,0,1,1,0,1,1,0,1,0,1,0.14648333333333333
109,0782ef6c-7024-4832-b5e0-85dfe51c85e2,60,2026-03-06T15:14:30.0000000+00:00,1.1,True,2026-03-06T15:17:39.0278903+00:00,0,1,17713,13353.5,4359.5,2,0,0.6632343580334744,2,0,0,0,0,0,0,0,0,0,0,0.44511666666666666,0,0,0,0,0,0,0,0,0,1,0,1,1,0,20,6.854549697464704,0,0,1,1,0,0,0,0.9998833333333333,0,0.9998833333333333,0.6464833333333333,0.29635,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0.6464833333333333
110,0782ef6c-7024-4832-b5e0-85dfe51c85e2,60,2026-03-06T15:15:00.0000000+00:00,1.1,True,2026-03-06T15:17:39.0278903+00:00,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,20,3.842339489299287,0,0,0,0,0,0,0,0.9999333333333333,0,0.9999333333333333,0.9999833333333333,0.79635,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.9999833333333333
111,0782ef6c-7024-4832-b5e0-85dfe51c85e2,60,2026-03-06T15:15:30.0000000+00:00,1.1,True,2026-03-06T15:17:39.0278903+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
112,0782ef6c-7024-4832-b5e0-85dfe51c85e2,60,2026-03-06T15:16:00.0000000+00:00,1.1,True,2026-03-06T15:17:39.0278903+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
113,0782ef6c-7024-4832-b5e0-85dfe51c85e2,60,2026-03-06T15:16:30.0000000+00:00,1.1,True,2026-03-06T15:19:39.0494157+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,0782ef6c-7024-4832-b5e0-85dfe51c85e2,60,2026-03-06T15:17:00.0000000+00:00,1.1,True,2026-03-06T15:19:39.0494157+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,10,6.467932934693399,0,0,0,0,0,0,0,0.14215,0,0.14215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,0782ef6c-7024-4832-b5e0-85dfe51c85e2,60,2026-03-06T15:17:30.0000000+00:00,1.1,True,2026-03-06T15:19:39.0494157+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,30,11.439509954058193,0,0,0,0,0,0,0,0.6421166666666667,0,0.6421166666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,0782ef6c-7024-4832-b5e0-85dfe51c85e2,60,2026-03-06T15:18:00.0000000+00:00,1.1,True,2026-03-06T15:19:39.0494157+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,30,6.426237978565595,0,0,0,0,0,0,0,0.99995,0,0.99995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,0782ef6c-7024-4832-b5e0-85dfe51c85e2,60,2026-03-06T15:18:30.0000000+00:00,1.1,True,2026-03-06T15:21:39.0722452+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,0782ef6c-7024-4832-b5e0-85dfe51c85e2,60,2026-03-06T15:19:00.0000000+00:00,1.1,True,2026-03-06T15:21:39.0722452+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,0782ef6c-7024-4832-b5e0-85dfe51c85e2,60,2026-03-06T15:19:30.0000000+00:00,1.1,True,2026-03-06T15:21:39.0722452+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,0782ef6c-7024-4832-b5e0-85dfe51c85e2,60,2026-03-06T15:20:00.0000000+00:00,1.1,True,2026-03-06T15:21:39.0722452+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,0782ef6c-7024-4832-b5e0-85dfe51c85e2,60,2026-03-06T15:20:30.0000000+00:00,1.1,True,2026-03-06T15:23:39.0834226+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,0782ef6c-7024-4832-b5e0-85dfe51c85e2,60,2026-03-06T15:21:00.0000000+00:00,1.1,True,2026-03-06T15:23:39.0834226+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,0782ef6c-7024-4832-b5e0-85dfe51c85e2,60,2026-03-06T15:21:30.0000000+00:00,1.1,True,2026-03-06T15:23:39.0834226+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,0782ef6c-7024-4832-b5e0-85dfe51c85e2,60,2026-03-06T15:22:00.0000000+00:00,1.1,True,2026-03-06T15:23:39.0834226+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,0782ef6c-7024-4832-b5e0-85dfe51c85e2,60,2026-03-06T15:22:30.0000000+00:00,1.1,True,2026-03-06T15:25:39.1059290+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,0782ef6c-7024-4832-b5e0-85dfe51c85e2,60,2026-03-06T15:23:00.0000000+00:00,1.1,True,2026-03-06T15:25:39.1059290+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,0782ef6c-7024-4832-b5e0-85dfe51c85e2,60,2026-03-06T15:23:30.0000000+00:00,1.1,True,2026-03-06T15:25:39.1059290+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,0782ef6c-7024-4832-b5e0-85dfe51c85e2,60,2026-03-06T15:24:00.0000000+00:00,1.1,True,2026-03-06T15:25:39.1059290+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,0782ef6c-7024-4832-b5e0-85dfe51c85e2,60,2026-03-06T15:24:30.0000000+00:00,1.1,True,2026-03-06T15:27:39.1246502+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,0782ef6c-7024-4832-b5e0-85dfe51c85e2,60,2026-03-06T15:25:00.0000000+00:00,1.1,True,2026-03-06T15:27:39.1246502+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,0782ef6c-7024-4832-b5e0-85dfe51c85e2,60,2026-03-06T15:25:30.0000000+00:00,1.1,True,2026-03-06T15:27:39.1246502+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,0782ef6c-7024-4832-b5e0-85dfe51c85e2,60,2026-03-06T15:26:00.0000000+00:00,1.1,True,2026-03-06T15:27:39.1246502+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,0782ef6c-7024-4832-b5e0-85dfe51c85e2,60,2026-03-06T15:26:30.0000000+00:00,1.1,True,2026-03-06T15:29:39.1457168+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,0782ef6c-7024-4832-b5e0-85dfe51c85e2,60,2026-03-06T15:27:00.0000000+00:00,1.1,True,2026-03-06T15:29:39.1457168+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,0782ef6c-7024-4832-b5e0-85dfe51c85e2,60,2026-03-06T15:27:30.0000000+00:00,1.1,True,2026-03-06T15:29:39.1457168+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,0782ef6c-7024-4832-b5e0-85dfe51c85e2,60,2026-03-06T15:28:00.0000000+00:00,1.1,True,2026-03-06T15:29:39.1457168+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,0782ef6c-7024-4832-b5e0-85dfe51c85e2,60,2026-03-06T15:28:30.0000000+00:00,1.1,True,2026-03-06T15:29:39.1457168+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,5,5,0,0,0,0,0,0,0,0.00205,0,0.00205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,0782ef6c-7024-4832-b5e0-85dfe51c85e2,60,2026-03-06T15:29:00.0000000+00:00,1.1,True,2026-03-06T15:31:39.1666691+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,5,0.33313414998506125,0,0,0,0,0,0,0,0.50205,0,0.50205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,0782ef6c-7024-4832-b5e0-85dfe51c85e2,60,2026-03-06T15:29:30.0000000+00:00,1.1,True,2026-03-06T15:31:39.1666691+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,5,0.15691928198803312,0,0,0,0,0,0,0,0.9999833333333333,0,0.9999833333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,0782ef6c-7024-4832-b5e0-85dfe51c85e2,60,2026-03-06T15:30:00.0000000+00:00,1.1,True,2026-03-06T15:31:39.1666691+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,0782ef6c-7024-4832-b5e0-85dfe51c85e2,60,2026-03-06T15:30:30.0000000+00:00,1.1,False,,0,1,44716,23854.5,20861.5,2,0,0.9372655054601857,2,0.049883333333333335,0,0,0,0,0,0,0,0,0,0.7452666666666666,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,0782ef6c-7024-4832-b5e0-85dfe51c85e2,60,2026-03-06T15:31:00.0000000+00:00,1.1,False,,0,1,26999,14902.666666666666,9801.297272413598,2,0,0.6038963943813188,3,0.049883333333333335,0,0,0,0,0,0,0,0,0,0.69525,0,0,0,0,0,0,0,0,0,1,0,1,0,0,10,0.667355578519284,0,0,0,0,0,0,0,0.9999666666666667,0,0.9999666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,0782ef6c-7024-4832-b5e0-85dfe51c85e2,60,2026-03-06T15:31:30.0000000+00:00,1.1,False,,0,1,14709,14709,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.24515,0,0,0,0,0,0,0,0,0,1,0,1,0,0,10,1.0632252582384025,0,0,0,0,0,0,0,0.62765,0,0.62765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
